Filename,Category,Description
batch1-0818.jpg,"Office Supplies, Technology","seller: fowler-griffin 3122 gene mountain marcport, ak 52348 items no. description dell optiplex 9010 pc computer intel core hp 8300 slim desktop small computer pc i5 3.2ghz 4gb 500gb windows 10 pro wifi custom built windows 98 retro gaming industrial pc computer p2 b montego ii 5gb custom build dell desktop computer i5 | 16gb | 1tb ssd | hdmi windows 10 pc wifi $5.00 desktop computers!!! cad solidworks video photo editing workstation 64gb 8c xeon quadro computer nvme summary total qty 5,00 4,00 1,00 4,00 5,00 3,00 vat [%] 10% 07/25/2014 um eacn eacn eacn eacn eacn eacn client: scott-garcia 808 stacy squares east oscarchester, ks 93753 net price 99,90 99,99 409,99 99,00 5,00 520,00 net worth 3 290,45 $ 3 290,45 net worth vat [%] gross worth 499,50 10% 549,45 399,96 10% 439,96 409,99 10% 450,99 396,00 10% 435,60 25,00 10% 27,50 1 560,00 10% 1 716,00 vat gross worth 329,05 3 619,50 $ 329,05 $ 3 619,50"
batch1-0819.jpg,Clothing & Apparel,"seller: martin, johnson and delgado psc 7373, box 4369 apo aa 12425 items no. description qty ils boden wren ponte midi dress 4,00 w/color block hem nwt size 10p black pink 10 petite 2. designer michael kors 3,00 dress sizes a speechless green brown white 4,00 psychedelic sleeveless dress. size large 4. jams world hawaiian j] dress 1,00 rayon sz.l a weekend maxmara womens 1,00 blue cotton floral casual wrap dress 10 bhfo 9284 6. xhilaration womens l burgandy 3,00 boho embroidered festival mini dress new ee lilly pulitzer dress size 2 3,00 summary vat [%] 10% total 04/12/2019 um eacn eacn eacn eacn eacn eacn eacn client: williams-lewis psc 3516, box 2470 apo ap 16413 net price 58,99 20,00 7,00 65,00 86,25 14,95 45,00 net worth 655,06 $ 655,06 net worth 235,96 60,00 28,00 65,00 86,25 44,85 135,00 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 65,51 $ 65,51 gross worth 259,56 66,00 30,80 71,50 94,87 49,33 148,50 gross worth 720,57 $ 720,57"
batch1-0820.jpg,Home Furnishings,"seller: evans llc 507 young parks suite 231 robinsonside, wv 82205 items no. description qty ils yilong 5.5'x8' handwoven silk 1,00 area rugs red living room classic carpets 1696 2. yilong 4'x6' golden handmade 1,00 area carpet tribal hand knotted silk rugs 074b oo yilong 5'x7' handknotted silk 1,00 carpet home interior classic luxury area rug 1047 summary vat [%] 10% total 09/11/2018 um each each each client: ball, smith and rhodes 472 marcus courts kristinatown, ak 01280 net price net worth vat [%] 3 300,00 3 300,00 3 600,00 3 600,00 8 400,00 8 400,00 net worth vat 15 300,00 1 530,00 $ 15 300,00 $ 1 530,00 10% 10% 10% gross worth 3 630,00 3 960,00 9 240,00 gross worth 16 830,00 $ 16 830,00"
batch1-0821.jpg,Books & Media,"seller: wells-allen 62108 strickland estates suite 041 shieldsfort, nd 16836 items no. description qty ils a history of the indians of the 4,00 united states (the 2: experience by martin amis 2,00 3: language and woman's place 5,00 by robin lakoff 4. motorcycle journeys through 2,00 north america : a guide for choosing and planning... de the epic of gilgamesh 2,00 6. bobby fischer s chess games 4,00 summary vat [%] 10% total 08/27/2020 um eacn eacn eacn eacn eacn eacn client: martinez-silva 1740 payne crossing west heatherburgh, de 77424 net price 4,49 4,89 4,09 6,00 4,49 13;53 net worth 123,29 $ 123,29 net worth 17,96 9,78 20,45 12,00 8,98 54,12 vat [%] 10% 10% 10% 10% 10% 10% vat 12,33 $ 12,33 gross worth 19,76 10,76 22,49 13,20 9,88 59,53 gross worth 135,62 $ 135,62"
batch1-0822.jpg,Home Furnishings,"seller: client: cruz, meyer and quinn 599 nancy common suite 746 holdershire, co 20226 hodges, lang and thompson 685 daniel alley audreyview, or 28942 items no. description qty um net price net worth vat [%] gross worth ils 54 inches marble dinning table 4,00 each 4 452,00 17 808,00 10% 19 588,80 top hand crafted reception table home furniture 2. 24""x24"" top marble white table 5,00 each 2 000,00 10 000,00 10% 11 000,00 carnelian marquetry interior thanksgiving gift summary vat [%] net worth vat gross worth 10% 27 808,00 2 780,80 30 588,80 total $ 27 808,00 $ 2 780,80 $ 30 588,80"
batch1-0823.jpg,"Food & Dining, Utilities","seller: kelly ltd psc 6978, box 4700 apo ae 05700 items no. description qty 1. wagner vineyards uncork new 2,00 york wine glass 2. mikasa cheers metallics gold 3,00 140z wine glasses with original stickers ~set of 2 a one pebbled confetti glass 2,00 wine water goblet 12 oz 8"" tall 4. 500g active dry yeast for 1,00 alcohol fermentation / white wine brewing with sacchar s: unicorn wine bottle display 5,00 6. iron glass holder organizer wall 3,00 mounted kitchen bar 5 bottles wine rack display ue stainless steel reusable 3,00 vacuum sealed champagne red wine bottle stopper cap new summary vat [%] 10% total 08/09/2016 um eacn eacn eacn eacn eacn eacn eacn client: lopez, chapman and gonzalez 85399 shannon mission south john, ca 53774 net price 3,99 9,99 8,99 19,99 15 ;35) 44,33 1,20 net worth 291,76 $ 291,76 net worth vat [%] 7,98 10% 29,97 10% 17,98 10% 19,99 10% 79,25 10% 132,99 10% 3,60 10% vat 29,18 $ 29,18 gross worth 8,78 32,97 19,78 21,99 87,18 146,29 3,96 gross worth 320,94 $ 320,94"
batch1-0824.jpg,"Office Supplies, Footwear & Athletic Wear","seller: oconnor group 7440 bowen key apt. 754 morrisville, wi 94633 items no. description size 3y nike air speed turf (ps) sneakers shoe bv2526 100 white/blue/red ugg australia girl's classic short red hearts boots 3 youth - new star wars 100% 925 sterling silver bb8 darth vader charm r2-d2 fiit pandora gift puma pre-school scuderia ferrari drift cat 5 ultra il shoes boys 12c summary total qty 2,00 3,00 2,00 5,00 vat [%] 10% 08/09/2012 um eacn eacn eacn eacn client: pena-schaefer 7101 brittany flats suite 483 barreraport, va 76494 net price 75,00 79,99 19,88 21,22 net worth 535,83 $ 535,83 net worth vat [%] 150,00 239,97 39,76 106,10 vat 53,58 $ 53,58 10% 10% 10% 10% gross worth 165,00 263,97 43,74 116,71 gross worth 589,41 $ 589,41"
batch1-0825.jpg,"Food & Dining, Home Furnishings","seller: butler and sons 355 caitlin centers apt. 762 amyview, tx 81463 items no. description qty 1. 6'x3' elegant marble black top dining table italian inlay furniture decor e964b 2,00 2. 7'x4' collectible marble green dining table top floral inlay design decor e997 4,00 3: 48"" beautiful marble dining top table with stand floral marquetry inlaid h3501 1,00 4. 6 pack metal plated table locks dining training table buckles connectors hardwar 3,00 a 36"" round marble dining table 4,00 lapis mosaic floral inlay furniture decorates b397 6. dealer-rita antique rust tree root bark coffe table georgeous nakashima 4,00 summary vat [%] 10% total 09/16/2019 um eacn eacn eacn eacn eacn eacn client: pearson group 6544 charles isle jeffreyhaven, wv 26330 net price net worth vat [%] 5 469,38 10 938,76 10% 13 536,06 54 144,24 10% 5 392,58 5 392,58 10% 12,73 38,19 10% 1 490,00 5 960,00 10% 2 599,00 10 396,00 10% net worth vat 86 869,77 8 686,98 $ 86 869,77 $ 8 686,98 gross worth 12 032,64 59 558,66 5 931,84 42,01 6 556,00 11 435,60 gross worth 95 556,75 $ 95 556,75"
batch1-0826.jpg,"Office Supplies, Technology","seller: client: williams group 0213 stacie port suite 528 martinezchester, ia 78438 taylor-howard 8050 greene turnpike suite 104 lake elizabethchester, vt 74878 items no. description qty um net price net worth vat [%] gross worth ils fast dell optiplex windows 10 5,00 each 124,95 624,75 10% 687,23 desktop computer tower c2d 4gb dvd wifi 17"" lcd 2. sentry gaming computer | 4,00 each 594,99 2 379,96 10% 2 617,96 ryzen 3 3200g | 16 gb ram | build-to-order summary vat [%] net worth vat gross worth 10% 3 004,71 300,47 3 305,18 total $ 3 004,71 $ 300,47 $ 3 305,18"
batch1-0827.jpg,Home Furnishings,"seller: vincent-smith 8899 justin mews north fred, nm 75247 items no. description qty ae faux fur star heart bedroom mat non slip shaggy area rug fluffy floor carpet rug 3,00 2. 3d starry sky carpet child play area rug kids room carpets mat for living room 4,00 3: yilong 2'x3' traditional handmade silk area rugs kid friendly floor carpet 356b 4,00 4. 3d stones florals corridor carpet doorway mat soft antislip living room area rug 2,00 a room mat morocco rug round 2,00 bohemian style tassel carpet door decor blanket 6. yilong 6.56'x9.84' handmade silk carpet blue bedroom indoor area rug 0785 5,00 de chindi rugs carpet new design bohemian garden yoga mat indian kilim counterpane 1,00 summary vat [%] 10% total 06/15/2015 client: french-cooper 05470 duncan street apt. 397 blackbury, ks 49231 um net price each 55,76 each 11,69 each 1 200,00 each 15,19 each 27,59 each 4 800,00 each 29,99 net worth 29 129,59 $ 29 129,59 net worth vat [%] 167,28 10% 46,76 10% 4 800,00 10% 30,38 10% 55,18 10% 24 000,00 10% 29,99 10% vat 2 912,96 $ 2 912,96 gross worth 184,01 51,44 5 280,00 33,42 60,70 26 400,00 32,99 gross worth 32 042,55 $ 32 042,55"
batch1-0828.jpg,Food & Dining,"seller: client: lucas-bright 404 adrian ranch south victorfurt, co 37971 items no. description qty um 1. vintage iron wine bottle 5,00 each holder caddy~hand wrought, cut, soldered 2. press wine 15l fruit cider 5,00 each apple crusher juice grape stainless maker grapes new summary vat [%] 10% total morris-trujillo 75345 alexis radial suite 968 jeanville, co 37508 net price net worth vat [%] 22,50 112,50 279,00 1 395,00 net worth vat 1 507,50 150,75 $ 1507,50 $ 150,75 10% 10% gross worth 123575 1 534,50 gross worth 1 658,25 $ 1 658,25"
batch1-0829.jpg,"Food & Dining, Office Supplies","seller: stevenson, hicks and bowman 3824 joshua hills suite 454 south janice, in 99793 items no. description 1. a pair of wine glasses drawer 1 e 23 vtg 1970s mcm brown steel tube wall or desk mounted 12-wine rack bottle holder 3. wine glasses goblets pair clear glass 4. wine glass hanging metal wine cup rack bar double stemware glass bottle goblet ab pier 1 multi-color cordial liqueur wine glasses set of 4 6. new never used crofton chefs collection wine cooling stick in package summary total qty 2,00 2,00 3,00 3,00 4,00 1,00 vat [%] 10% 04/07/2013 um eacn eacn eacn eacn eacn eacn client: net price 7,30 34,00 12,00 19,10 30,00 3,00 net worth 298,90 $ 298,90 harris, walker and lopez 29852 jonathan pines suite 230 port mary, ne 97926 net worth 14,60 68,00 36,00 57,30 120,00 3,00 vat [%] 10% 10% 10% 10% 10% 10% vat 29,89 $ 29,89 gross worth 16,06 74,80 39,60 63,03 132,00 3,30 gross worth 328,79 $ 328,79"
batch1-0830.jpg,"Food & Dining, Office Supplies","seller: shaw and sons 7192 jessica inlet apt. 960 karenhaven, ga 67765 items no. description 1. wall mounted upside down wine bottle rack goblet glass holder storage organizer 2. wine openers.heavy duty stainless steel hinges wine key.12pcs/random color. 3: new without boxes heavy duty plastic wine glasses lot of 16 4. eu blichmann riptide brewing pump - hombrew beer wine food grade stainless steel 5d: pier 1 multi-color cordial liqueur wine glasses set of 4 summary total qty 1,00 3,00 2,00 5,00 5,00 vat [%] 10% 10/20/2012 client: conrad, smith and watkins 83986 potter ford suite 216 jessicatown, ky 23742 um net price net worth vat [%] each 14,98 14,98 10% each 29,99 89,97 10% each 12,95 25,90 10% each 200,00 1 000,00 10% each 30,00 150,00 10% net worth vat 1 280,85 128,09 $ 1 280,85 $ 128,09 gross worth 16,48 98,97 28,49 1 100,00 165,00 gross worth 1 408,94 $ 1 408,94"
batch1-0831.jpg,Clothing & Apparel,"seller: taylor-robertson 330 stephanie circle lake anthonyhaven, nj 50494 items no. description qty um 1. papaya floral dress medium 3,00 each blue white 2. fashion sexy backless 3,00 each tight-fitting halter dress cocktail party weeding elegant a j crew a line ponte dress red 3,00 each size 0 summary vat [%] 10% total client: briggs inc 844 walker plains suite 871 north dianaborough, ga 12278 net price net worth vat [%] 9,00 27,00 8,80 26,40 lakes) 35,25: net worth vat 88,65 8,87 $ 88,65 $ 8,87 10% 10% 10% gross worth 29,70 29,04 38,78 gross worth 97,52 $ 97,52"
batch1-0832.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: client: barber llc 9294 tina plains east emily, il 26489 items no. description qty um 1. new tommy hilfiger red 5,00 each white blue #5 color block beach sandals boys kids 8/9 2. kid's unicorn sunglasses girls 3,00 each rainbow mythical fashion shades summary vat [%] 10% total case, wagner and johnson 2308 sarah island south larry, nh 84344 net price net worth vat [%] 34,50 172,50 10% 9,95 29,85 10% net worth vat 202,35 20,23 $ 202,35 $ 20,23 gross worth 189,75 32,83 gross worth 222,58 $ 222,58"
batch1-0833.jpg,"Food & Dining, Utilities","seller: client: lopez plc hernandez llc 0952 kristi points suite 921 south christopherburgh, de 05258 items no. description qty um ils nib waterford seahorse crystal 1,00 each wine bottle stopper with tag ireland 2. waterford elegance chardonnay 3,00 each wine glass, pair - 40001097 new in box summary vat [%] 10% total 27970 joseph ranch andersonton, sd 07040 net price 59,99 19,98 net worth 119,93 $ 119,93 144 net worth vat [%] 59,99 59,94 vat 11,99 $ 11,99 10% 10% gross worth 65,99 65,93 gross worth 131,92 $ 131,92"
batch1-0834.jpg,Home Furnishings,"seller: hicks and sons 6468 sandra mountains apt. 893 south carlamouth, tn 11722 items no. description 26""x26"" top white marble coffee table historical taj mahal art black friday gift 18""x14"" modern top oval coffee table with 15"" tall stand christmas gift décor 15""x15"" white marble coffee table top with 15"" tall stand semi precious art deco 13 inch marble coffee table stone game table mother of pearl with check pattern summary total qty 4,00 4,00 4,00 3,00 vat [%] 10% 03/10/2019 um eacn eacn eacn eacn client: washington and sons 420 jonathan union suite 057 mcdonaldbury, ca 32669 net price net worth vat [%] 2 226,00 8 904,00 10% 1 200,00 4 800,00 10% 575,99 2 303,96 10% 301,75 905,25 10% net worth vat 16 913,21 1 691,32 $ 16 913,21 $1 691,32 gross worth 9 794,40 5 280,00 2 534,36 995,78 gross worth 18 604,53 $ 18 604,53"
batch1-0835.jpg,Books & Media,"seller: brown, grant and young 12218 rogers cliffs north ryan, oh 99798 items no. description qty 1. v pornhub premium lifetime 5,00 auto renew | fast delivery v 2. gourmet s old vienna cookbook 1,00 a viennese memoir a the neuroscience of emotion a 4,00 new synthesis by ralph adolphs 4. the epic of gilgamesh 5,00 5: nutcracker christmas tales new 1,00 sealed illustrated leather bound deluxe hardback summary vat [%] 10% total 01/31/2019 um eacn eacn eacn eacn eacn client: stewart ltd 769 michael crossing phillipsport, nh 70964 net price 3,99 11,84 9,99 4,49 34,99 net worth 129,19 $ 129,19 net worth vat [%] 19,95 10% 11,84 10% 39,96 10% 22,45 10% 34,99 10% vat 12,92 $ 12,92 gross worth 21,95 13,02 43,96 24,70 38,49 gross worth 142,11 $ 142,11"
batch1-0836.jpg,"Food & Dining, Home Furnishings","seller: parrish, anderson and banks 44419 ryan loaf north michael, tn 05085 items no. description 1. cottage crafts marble dinning table top round conference table size 60 inches 2. 6'x3' white marble dining table top multi inlay floral elephant art decor h4952 3: 48 inches marble dinning table top hand crafted conference table with royal look 4. 12"" marble side coffee table top lapis peacock & floral inlay patio decors w299 s: hardwood insect pinning block contains 9 holes with same heights for pin 6. blue shiny stone floral art dinning table top marble kitchen table top 48 inches hs 15""x15"" white marble coffee custom table pauashell pietradura inlay floral décor summary total qty 3,00 1,00 3,00 1,00 5,00 4,00 1,00 vat [%] 10% 12/04/2012 um eacn eacn eacn eacn eacn eacn eacn client: hansen, campbell and boyd 39276 hawkins corners tinabury, id 31296 net price net worth vat [%] 5 596,00 16 788,00 10% 6 408,49 6 408,49 10% 2 952,00 8 856,00 10% 248,78 248,78 10% 13,46 67,30 10% 3 960,00 15 840,00 10% 685,00 685,00 10% net worth vat 48 893,57 4 889,36 $ 48 893,57 $ 4 889,36 gross worth 18 466,80 7 049,34 9 741,60 273,66 74,03 17 424,00 753,50 gross worth 53 782,93 $ 53 782,93"
batch1-0837.jpg,Home Furnishings,"seller: barton, garcia and richards 3194 brianna path suite 785 cainfort, wv 50923 items no. description qty 1. muted vegetable dye khootan 4,00 oriental area rug hand-knotted floral 8'x11' carpet 2. imitation wool carpet rugs 5,00 koala panda plush living room blankets non slip decor oo moroccan handmade amazigh 2,00 carpet 9'2"" x 4'5"" 4. yilong 1.2x1.7' 300l 2,00 handmade tree of life silk carpet home tapestry lh693a 5: carton tiger print area rug 2,00 faux skin rug hide cute carpet floor mat home decor 6. 7x10 diamond geometric rugs 1,00 contemporary black color large mat dhurrie carpet summary vat [%] 10% total 07/03/2013 um eacn eacn eacn eacn eacn eacn client: wilson, wagner and newman 7038 burns street rhodesville, mn 41253 net price net worth vat [%] 2 015,64 8 062,56 10% 26,11 130,55 10% 329,00 658,00 10% 188,00 376,00 10% 10,99 21,98 10% 350,00 350,00 10% net worth vat 9 599,09 959,91 $9 599,09 $ 959,91 gross worth 8 868,82 143,61 723,80 413,60 24,18 385,00 gross worth 10 559,00 $ 10 559,00"
batch1-0838.jpg,"Food & Dining, Home Furnishings","seller: hernandez, guzman and lopez 373 michael prairie suite 090 whitemouth, ia 35581 items no. description qty 1. 3x5 ft cotton chindi rug dining 4,00 room carpet floor mat handwoven area rug throw summary vat [%] 10% total 02/02/2021 client: cox llc 65385 stacy cliffs suite 513 new samuelside, oh 89178 net price net worth vat [%] 17,85 71,40 10% net worth vat 71,40 7,14 $ 71,40 $ 7,14 gross worth 78,54 gross worth 78,54 $ 78,54"
